"word_combo","he_cue","he_target","type","cue_type","target_type","he_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"קינוחבעלים","קינוח","בעלים","unrelated","word","word",0.121012597093196,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קינוחיולה רִאשׁוֹן","קינוח","יולה רִאשׁוֹן","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קינוחעוגה","קינוח","עוגה","related","word","word",0.54276719660289,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קינמוןגְדוּד","קינמון","גְדוּד","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קינמוןוניל","קינמון","וניל","related","word","word",0.499021135455001,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קינמוןעְצָר","קינמון","עְצָר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קישרלתללתית","קישרלת","ללתית","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קישרלתקְרִינָה","קישרלת","קְרִינָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קל ח תמִנהָר","קל ח ת","מִנהָר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קל ח תסַנטִימֶטֶר","קל ח ת","סַנטִימֶטֶר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קללהכון","קללה","כון","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קללהמְכַשֵׁפָה","קללה","מְכַשֵׁפָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קללהמטען","קללה","מטען","unrelated","word","word",0.120107361070343,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קלקשור","ק","לקשור","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קםה חמ יאישִׁי","קםה חמ יא","ישִׁי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קםה חמ יארָאוּי","קםה חמ יא","רָאוּי","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קםסלו לאַלִיפוּת","קםסלו ל","אַלִיפוּת","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קםסלו לסַנטִימֶזבר","קםסלו ל","סַנטִימֶזבר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קםפ ר ד עאאֲשָׁמָה","קםפ ר ד ע","אאֲשָׁמָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קםפ ר ד ערִקמָה","קםפ ר ד ע","רִקמָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קמפייןבְּחִירָה","קמפיין","בְּחִירָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קמפייןחֲלוּטִין","קמפיין","חֲלוּטִין","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קמפייןמשולש","קמפיין","משולש","unrelated","word","word",0.0823538010634258,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קןצ הבםצר","קןצ ה","בםצר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קןצ ההאוקיינוס אטלנטי","קןצ ה","האוקיינוס אטלנטי","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קניהופלם","קניה","ופלם","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קניהמכירה","קניה","מכירה","related","word","word",0.229975193258899,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קניהפְּגִישָׁה","קניה","פְּגִישָׁה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קסטטִיס","קסט","טִיס","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קסטעַרפָּד","קסט","עַרפָּד","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קץל הדוֹלָר","קץל ה","דוֹלָר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קץל הראבןהעיר","קץל ה","ראבןהעיר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קץס לו חהמהים","קץס לו ח","המהים","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קץס לו חפֵדֵרַצִיָה","קץס לו ח","פֵדֵרַצִיָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצ יבבקבוק","קצ יב","בקבוק","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצ יבגףׁתֶן","קצ יב","גףׁתֶן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצרׁבוּעַ","קצר","ׁבוּעַ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצרארוך","קצר","ארוך","related","word","word",0.635702445236968,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצרסקנדל","קצר","סקנדל","unrelated","word","word",0.140243661607572,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצתהניפ","קצת","הניפ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצתחֲדָשׁוֹת","קצת","חֲדָשׁוֹת","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קצתקָטָן","קצת","קָטָן","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרוב משפחהבת דודה","קרוב משפחה","בת דודה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרוב משפחהכְּאֵב","קרוב משפחה","כְּאֵב","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרוב משפחהלליק","קרוב משפחה","לליק","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרובכּוֹ","קרוב","כּוֹ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרובמצשפחהכיפרון","קרובמצשפחה","כיפרון","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרובמצשפחהפַקס","קרובמצשפחה","פַקס","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרוברָחוֹק","קרוב","רָחוֹק","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרובשמפנייה","קרוב","שמפנייה","unrelated","word","word",0.0459590245349342,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרותהףלשְׁלוֹחַ","קרותה","ףלשְׁלוֹחַ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרותהרַע","קרותה","רַע","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריאהחֶמלגץ","קריאה","חֶמלגץ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריאהכְּתִיבָה","קריאה","כְּתִיבָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריאהמַרהִיב","קריאה","מַרהִיב","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריטיחזרה","קריטי","חזרה","unrelated","word","word",0.0705764416594863,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריטיפִּיטָלִיזם","קריטי","פִּיטָלִיזם","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריטיפּוֹלִיטִי","קריטי","פּוֹלִיטִי","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריירההַעֲבִיר","קריירה","הַעֲבִיר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריירהמנעול","קריירה","מנעול","unrelated","word","word",0.046066135704068,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריירהתדמית","קריירה","תדמית","related","word","word",0.277805625875687,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריעהארמט","קריעה","ארמט","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריעהגזירה","קריעה","גזירה","related","word","word",0.386711827407926,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קריעהמַשָׂאִית","קריעה","מַשָׂאִית","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרםלהינה","קרם","להינה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרםעֶרֶב","קרם","עֶרֶב","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קרםרוטב","קרם","רוטב","related","word","word",0.470347131422521,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קשוחבחילה","קשוח","בחילה","unrelated","word","word",0.115810711386835,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קשוחלַחקעגר","קשוח","לַחקעגר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קשוחקָשֶׁה","קשוח","קָשֶׁה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קתקדכם","קתק","דכם","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"קתקיָרִיב","קתק","יָרִיב","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר או תלולהטר","ר או ת","לולהטר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר או תקרקס","ר או ת","קרקס","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ב ו תאמיתי","ר ב ו ת","אמיתי","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ב ו תכּוֹ","ר ב ו ת","כּוֹ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ג שחשיםי","ר ג ש","חשיםי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ג שלתפוס","ר ג ש","לתפוס","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יו סהיקף","ר ד יו ס","היקף","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יו סחֲלָה","ר ד יו ס","חֲלָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יו סלְצַפּוֹת","ר ד יו ס","לְצַפּוֹת","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יוארנב","ר ד יו","ארנב","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יובזנית","ר ד יו","בזנית","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יוחוֹלג ","ר ד יו","חוֹלג ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יוטֵלֶוִיזִיָה","ר ד יו","טֵלֶוִיזִיָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ד יוצַלֶקֶת","ר ד יו","צַלֶקֶת","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר הגָבוֹהַ","ר ה","גָבוֹהַ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר הסיפעה","ר ה","סיפעה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ח קבאמהן","ר ח ק","באמהן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ח קחיבור","ר ח ק","חיבור","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר חו םהיאו","ר חו ם","היאו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר חו םלצייר","ר חו ם","לצייר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר חו םנָדִיב","ר חו ם","נָדִיב","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ט יסוםמַמֵן","ר ט יס","וםמַמֵן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ט יסחינוך","ר ט יס","חינוך","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ידהנחה","ר יד","הנחה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ידשועללד","ר יד","שועללד","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר יףןקאַשֵׁר","ר יף","ןקאַשֵׁר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר יףפּרוֹפֶסוֹר","ר יף","פּרוֹפֶסוֹר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ךאָשֵעא","ר ך","אָשֵעא","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ךמנצח","ר ך","מנצח","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ךעָדִין","ר ך","עָדִין","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר כ ילו תאָסִיר","ר כ ילו ת","אָסִיר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר כ ילו תוֹלִיטִיקָה","ר כ ילו ת","וֹלִיטִיקָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר כ ילו תסקנדל","ר כ ילו ת","סקנדל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר מ ט יׁבוּעִי","ר מ ט י","ׁבוּעִי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר מ ט ינעים","ר מ ט י","נעים","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ע יו ןזןעָלְמוּת","ר ע יו ן","זןעָלְמוּת","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ע יו ןראי","ר ע יו ן","ראי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ע יו ןתֵאוֹרִיָה","ר ע יו ן","תֵאוֹרִיָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ע שׁטִיחַ","ר ע ש","ׁטִיחַ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ע שקול","ר ע ש","קול","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ע ששֶׁף","ר ע ש","שֶׁף","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר עחַג","ר ע","חַג","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר עכָּב","ר ע","כָּב","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר פ  רלגר","ר פ  ר","לגר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר פ  רפַנטַסטִי","ר פ  ר","פַנטַסטִי","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר פו א יכּוֹבַע","ר פו א י","כּוֹבַע","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר פו א יכתוֹב","ר פו א י","כתוֹב","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר פו א יפְּסִיכוֹלוֹגִי","ר פו א י","פְּסִיכוֹלוֹגִי","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ק ט האשה","ר ק ט ה","אשה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ק ט ההךתוה","ר ק ט ה","הךתוה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ק ט הטִיל","ר ק ט ה","טִיל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קאֶקְסְפּממס","ר ק","אֶקְסְפּממס","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קד ןאֲהשם","ר קד ן","אֲהשם","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קד ןביולוגיה","ר קד ן","ביולוגיה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קד ןריקוד","ר קד ן","ריקוד","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קו ןזכיהִנוֹם","ר קו ן","זכיהִנוֹם","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קו ןשַׁרשֶׁרֶת","ר קו ן","שַׁרשֶׁרֶת","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קכּוֹמֶר","ר ק","כּוֹמֶר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קלאחרונה","ר ק","לאחרונה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קסִיוּעַ","ר ק","סִיוּעַ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר קקרחוץ","ר ק","קרחוץ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ש  תלברנ","ר ש  ת","לברנ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ש  תמַאֲבָק","ר ש  ת","מַאֲבָק","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ש  תמערכת","ר ש  ת","מערכת","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ש ו תבםבָק","ר ש ו ת","בםבָק","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ש ו תהסכמה","ר ש ו ת","הסכמה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ש ו תצִינִי","ר ש ו ת","צִינִי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ת יקאֲהשם","ר ת יק","אֲהשם","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר ת יקנקודת מבט","ר ת יק","נקודת מבט","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר תו ןאִינְטֶלִיגֶנְציי","ר תו ן","אִינְטֶלִיגֶנְציי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ר תו ןלְדַבֵּר","ר תו ן","לְדַבֵּר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראיהדלת","ראיה","דלת","unrelated","word","word",0.113241601372696,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראיההוכחה","ראיה","הוכחה","related","word","word",0.518538174681402,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראיהלְהוקנוֹת","ראיה","לְהוקנוֹת","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראכיןלִשְׁטהקף","ראכין","לִשְׁטהקף","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראכיןשחקן","ראכין","שחקן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראשוןאחרון","ראשון","אחרון","related","word","word",0.493941608321486,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראשוןלפגוע","ראשון","לפגוע","unrelated","word","word",0.149035276746712,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ראשוןעו","ראשון","עו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רגילבדרך כלל","רגיל","בדרך כלל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רגילחֲלוּקםו","רגיל","חֲלוּקםו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רגילחֲתִימָה","רגיל","חֲתִימָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רגניכִּיוֹר","רגני","כִּיוֹר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רגנימיליארמאדולר","רגני","מיליארמאדולר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו ב ו טּדִיקָה","רו ב ו ט","ּדִיקָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו ב ו טבְּדֶרֶך כְּלַל","רו ב ו ט","בְּדֶרֶך כְּלַל","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו ב ו טמְכוֹנָה","רו ב ו ט","מְכוֹנָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו ב ובּוֹגֵד","רו ב ו","בּוֹגֵד","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו ב וביעי","רו ב ו","ביעי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו בהַצבָּעָה","רו ב","הַצבָּעָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו בחםימָן","רו ב","חםימָן","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"רו בקֶמפִּינג","רו ב","קֶמפִּינג","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
